リスト名,担当名,パスアポ,会社名,HP,HPリンク,説明,説明リンク,電話番号,代表者,リストランク,アポ獲得,アプローチ内容,見込み,アプローチ備考,次回アプローチ日,地域,業種,従業員数,リストアップ担当者,条件NG,リストアップ更新日,調査,行動履歴チェック,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,株式会社ファイブ,www.five-net.co.jp,www.five-net.co.jp,https://hatarakikatakaeru.pref.fukuoka.lg.jp/companies/detail/86,https://hatarakikatakaeru.pref.fukuoka.lg.jp/companies/detail/86, +81922810245,,,,,,,,福岡県福岡市,消費者サービス,188,松本力哉,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,橋爪,,株式会社システムウォール製作所,http://www.syswall.jp,http://www.syswall.jp,健康経営優良法人2025,健康経営優良法人2025, +81134646340,津司 直人　つし,B,,追客,C,"4/9 予定不明
4/7 予定不明",,北海道小樽市銭函3丁目521-1,電気機械器具／電子部品・デバイス・機器製造,19,戸倉,,,,2,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,中井,,さぬき麺機株式会社,menki.co.jp,menki.co.jp,https://www.pref.kagawa.lg.jp/documents/3477/20230306.pdf,https://www.pref.kagawa.lg.jp/documents/3477/20230306.pdf, +81875723145,中野 郁,,,追客,,2026/04/03定時17時社長打ち合わせ中,2026/04/20,香川県三豊市,食品／食料品製造,39,松永,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,橋爪,,株式会社　デンザイ,den-zai.com,den-zai.com,健康経営優良法人2025,健康経営優良法人2025, +81166264388,丸田 順一,B,,追客,C,"4/9 1730まで。予定不明
4/7 予定不明",,旭川市東７条６丁目４番６号,家電製品、民生用電気機械器具,25,戸倉,,,,2,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,	株式会社　飛騨ダイカスト,https://hida-daikasuto.jp,https://hida-daikasuto.jp,https://www.meti.go.jp/press/2025/03/20260309002/20260309002.html,https://www.meti.go.jp/press/2025/03/20260309002/20260309002.html, +81577730025,,,,,,,,岐阜県飛騨市,電気機械器具／電子部品・デバイス・機器製造,51,石坂夢,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,橋爪,,株式会社アイピークリエイト - 創業35年！和歌山にあるシステム開発会社。,https://www.ipcreate.co.jp,https://www.ipcreate.co.jp,"リストアップ元: 媒体リスト: https://kenko-keiei.jp/houjin_list/ (https://kenko-keiei.jp/houjin_list/) | ランク: C(3点) | 理由: 経営者の健康意識・メディア露出, 高利益率B2B業種（IT/金融/人材/商社/コンサル/士業）, 単一拠点（固定オフィス訪問可）","リストアップ元: 媒体リスト: https://kenko-keiei.jp/houjin_list/ (https://kenko-keiei.jp/houjin_list/) | ランク: C(3点) | 理由: 経営者の健康意識・メディア露出, 高利益率B2B業種（IT/金融/人材/商社/コンサル/士業）, 単一拠点（固定オフィス訪問可）", +81734653310,児玉 和久,B,,追客,C,"4/9 予定不明
4/7 予定不明",,和歌山県,コンピューターソフトウェア,16,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,株式会社川口技研,www.kawaguchigiken.co.jp,www.kawaguchigiken.co.jp,https://www.pref.saitama.lg.jp/workstyle/model/152.html,https://www.pref.saitama.lg.jp/workstyle/model/152.html, +81482555411,,,,,,,,埼玉県川口市,電気機械器具／電子部品・デバイス・機器製造,173,松本力哉,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,株式会社Shineプロ,shine-pro.jp,shine-pro.jp,https://www.pref.saitama.lg.jp/workstyle/model/131.html,https://www.pref.saitama.lg.jp/workstyle/model/131.html, +81487762002,,,,,,,,埼玉県上尾市,消費者サービス,33,松本力哉,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,中井,,株式会社四国電子計算センター,scc21.co.jp,scc21.co.jp,https://www.pref.kagawa.lg.jp/documents/3477/b.pdf,https://www.pref.kagawa.lg.jp/documents/3477/b.pdf, +81878235600,山﨑 訓康,,,追客,,2026/04/03 17時営業終了,2026/04/20,香川県高松市,情報処理システム、情報処理サービス,56,松永,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,株式会社美山理研工業,miyamariken.co.jp,miyamariken.co.jp,https://www.meti.go.jp/press/2025/03/20260309002/20260309002.html,https://www.meti.go.jp/press/2025/03/20260309002/20260309002.html, +81581521035,,,,,,,, 岐阜県山県市,電気機械器具／電子部品・デバイス・機器製造,70,石坂夢,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,株式会社インフォメックス,www.infomex.jp,www.infomex.jp,https://hatarakikatakaeru.pref.fukuoka.lg.jp/companies/detail/92,https://hatarakikatakaeru.pref.fukuoka.lg.jp/companies/detail/92, +81936631303,,,,,,,,福岡県北九州市,情報通信、電話,45,松本力哉,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,中井,,株式会社朝日段ボール,asahidan.co.jp,asahidan.co.jp,https://www.pref.kagawa.lg.jp/documents/3477/8_.pdf,https://www.pref.kagawa.lg.jp/documents/3477/8_.pdf, +81878741313,白井 大介,,,追客,,2026/04/20総務ヤマジ様,2026/04/20,香川県高松市,梱包材、包装、容器,131,松永,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,豊産管理株式会社,housan.co.jp,housan.co.jp,https://www.city.aomori.aomori.jp/_res/projects/default_project/_page_/001/003/205/54toyosankanri.pdf,https://www.city.aomori.aomori.jp/_res/projects/default_project/_page_/001/003/205/54toyosankanri.pdf, +81172557360,,,,,,,,青森県青森市,公益事業（電気、ガス、水道など）,138,松永,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,橋爪,,一般社団法人ルートプラス,roouteplus-group.com,roouteplus-group.com,https://hatarakikatakaeru.pref.fukuoka.lg.jp/companies/detail/59,https://hatarakikatakaeru.pref.fukuoka.lg.jp/companies/detail/59,0940-38-4123,伊藤一哉,B,,追客,C,"4/9 留守電
4/7 留守電→何でもない人から折り返し来て要件伝えた",,福岡県,教育関連、学習支援,20,松本力哉,,,,2,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,アミュード株式会社,https://amuood.co.jp,https://amuood.co.jp,https://www.pref.saitama.lg.jp/workstyle/model/264.html,https://www.pref.saitama.lg.jp/workstyle/model/264.html, +81488755121,,,,,,,,埼玉県さいたま市,食品／食料品製造,83,松本力哉,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,株式会社田中三次郎商店,https://tanaka-sanjiro.com,https://tanaka-sanjiro.com,https://hatarakikatakaeru.pref.fukuoka.lg.jp/companies/detail/186,https://hatarakikatakaeru.pref.fukuoka.lg.jp/companies/detail/186, +81942731111,,,,,,,,福岡県,卸売,23,松本力哉,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,社会保険労務士法人アドバンス,van.gr.jp,van.gr.jp,https://hatarakikatakaeru.pref.fukuoka.lg.jp/companies/detail/188,https://hatarakikatakaeru.pref.fukuoka.lg.jp/companies/detail/188, +81927136064,,,,,,,,福岡県福岡市,消費者サービス,27,松本力哉,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,シトラス税理士法人,citrus-cta.com,citrus-cta.com,https://www.pref.saitama.lg.jp/workstyle/model/146.html,https://www.pref.saitama.lg.jp/workstyle/model/146.html, +81492417781,,,,,,,,埼玉県川越市,消費者サービス,15,松本力哉,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,株式会社 メディカルセンス,medical-sense.com,medical-sense.com,健康経営優良法人2025,健康経営優良法人2025, +81166368787,,,,,,,,北海道旭川市東旭川北1条1丁目2番4号,事務用品・機器,11,戸倉,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,株式会社 加古川製作所,ksi-web.com,ksi-web.com,https://ksi-web.com/information/post/202503131358/?ccm_paging_p_b50=3,https://ksi-web.com/information/post/202503131358/?ccm_paging_p_b50=3, +81794282511,,,,,,,,兵庫県加古川市,機械,30,松永,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,株式会社メディカルボックス,www.ibiden-bussan.co.jp,www.ibiden-bussan.co.jp,https://www.meti.go.jp/press/2025/03/20260309002/20260309002.html,https://www.meti.go.jp/press/2025/03/20260309002/20260309002.html, +81583241151,,,,,,,,岐阜県本巣市,飲食料品（食品、飲料）,180,石坂夢,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,,medical-box.co.jp,medical-box.co.jp,https://www.medical-box.co.jp/news/3258,https://www.medical-box.co.jp/news/3258, +81788228110,,,,,,,,兵庫県神戸市,医薬品,102,松永,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,株式会社ユタカ,https://yutaka-print.co.jp,https://yutaka-print.co.jp,https://yutaka-print.co.jp/kenkokeiei,https://yutaka-print.co.jp/kenkokeiei, +81877633536,,,,,,,,香川県善通寺市,繊維・織物,82,松永,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,中井,,株式会社安岐水産,https://sanukinoshoku.jp,https://sanukinoshoku.jp,https://www.pref.kagawa.lg.jp/documents/3477/hp.pdf,https://www.pref.kagawa.lg.jp/documents/3477/hp.pdf, +81879423037,,,,,,4/3,,香川県さぬき市,漁業、水産,43,松永,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,株式会社エナテクス,enatex.co.jp,enatex.co.jp,https://www.enatex.co.jp/news/a106/,https://www.enatex.co.jp/news/a106/, +81858281111,,,,,,,,鳥取県倉吉市,再生可能エネルギー・環境,56,松永,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,中井,,株式会社讃匠,men-orosi.com,men-orosi.com,https://www.pref.kagawa.lg.jp/documents/3477/hp.pdf,https://www.pref.kagawa.lg.jp/documents/3477/hp.pdf, +81877856258,藤井かおる,,,,,2026/04/03藤井かおる退任済,2026/04/20,香川県綾歌郡,食品／食料品製造,22,松永,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,株式会社アドバネクス,www.advanex.co.jp,www.advanex.co.jp,https://www.pref.saitama.lg.jp/workstyle/model/366.html,https://www.pref.saitama.lg.jp/workstyle/model/366.html, +81495275600,,,,,,,,埼玉県本庄市,電気機械器具／電子部品・デバイス・機器製造,75,松本力哉,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,中井,,讃光工業株式会社,sanko-scl.co.jp,sanko-scl.co.jp,https://www.pref.kagawa.lg.jp/documents/3477/hp.pdf,https://www.pref.kagawa.lg.jp/documents/3477/hp.pdf, +81879522591,六車太士,,,,,4/3営業終了,2026/04/20,香川県さぬき市,機械,69,松永,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,中井,,株式会社エナテクス,enatex.co.jp,enatex.co.jp,https://www.enatex.co.jp/company/3/,https://www.enatex.co.jp/company/3/, +81858281111,福井利明,,,,,2026/04/03不在,2026/04/20,鳥取県倉吉市,再生可能エネルギー・環境,56,松永,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,株式会社エイチ・シー・シー,hccnet.co.jp,hccnet.co.jp,https://hccnet.co.jp/,https://hccnet.co.jp/, +81155291478,,,,,,,,北海道帯広市大通南８丁目１番地１ 太平洋興発ビル６階,電気機械器具／電子部品・デバイス・機器製造,47,戸倉,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,鳥取部品株式会社,r.goope.jp,r.goope.jp,https://r.goope.jp/sr-31-3137110043/free/other,https://r.goope.jp/sr-31-3137110043/free/other, +81858552111,,,,,,,,鳥取県東伯郡,機械,79,松永,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,稲穂スズキ株式会社,suzuki-otaru.co.jp,suzuki-otaru.co.jp,健康経営優良法人2025,健康経営優良法人2025, +81134260800,,,,,,,,北海道小樽市塩谷1丁目25番15号,自動車、輸送用機械器具、輸送用機器,24,戸倉,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,橋爪,,ケーエスエム株式会社,k-s-m.co.jp,k-s-m.co.jp,https://www.k-s-m.co.jp/topitukusuyi-lan/%E3%80%8C%E3%82%8F%E3%81%8C%E7%A4%BE%E3%81%AE%E5%81%A5%E5%BA%B7%E5%AE%A3%E8%A8%80%E3%80%8D%E7%99%BB%E9%8C%B2%E4%BA%8B%E6%A5%AD%E6%89%80%E3%81%A8%E3%81%97%E3%81%A6%E8%AA%8D%E5%AE%9A%E3%81%95%E3%82%8C%E3%81%BE%E3%81%97%E3%81%9F,https://www.k-s-m.co.jp/topitukusuyi-lan/%E3%80%8C%E3%82%8F%E3%81%8C%E7%A4%BE%E3%81%AE%E5%81%A5%E5%BA%B7%E5%AE%A3%E8%A8%80%E3%80%8D%E7%99%BB%E9%8C%B2%E4%BA%8B%E6%A5%AD%E6%89%80%E3%81%A8%E3%81%97%E3%81%A6%E8%AA%8D%E5%AE%9A%E3%81%95%E3%82%8C%E3%81%BE%E3%81%97%E3%81%9F, +81783023838,三輪泰成,B,,追客,C,"4/9 予定不明
4/7 予定不明",,兵庫県神戸市,機械,21,松永,,,,2,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,中井,,石原金属株式会社,ikkk.co.jp,ikkk.co.jp,https://www.pref.tokushima.lg.jp/file/attachment/1038737.pdf,https://www.pref.tokushima.lg.jp/file/attachment/1038737.pdf, +81886644040,石原 武,,,,,,,徳島県徳島市,鉱業，採石、金属、鉄鋼,54,松永,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,大澤,,函館バス商会株式会社,hbs-co.jp,hbs-co.jp,健康経営優良法人2025,健康経営優良法人2025, +81138466131,,,,,,,,北海道函館市昭和3丁目35番18号,自動車、輸送用機械器具、輸送用機器,43,戸倉,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,中井,,株式会社FUJIDAN,fujidan.jp,fujidan.jp,https://www.pref.kagawa.lg.jp/documents/3477/c.pdf,https://www.pref.kagawa.lg.jp/documents/3477/c.pdf, +81879252381,本田,,,,,2026/04/03女性不在,2026/04/20,香川県東かがわ市,梱包材、包装、容器,110,松永,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,中井,,株式会社　長峰製作所,nagamine-manu.co.jp,nagamine-manu.co.jp,https://www.pref.kagawa.lg.jp/documents/3477/20240307.pdf,https://www.pref.kagawa.lg.jp/documents/3477/20240307.pdf, +81877750007,長峰 考志,,,,,4/3女性不在,2026/04/20,香川県仲多度郡,化学,98,松永,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,近野,,有限会社 西川商会,https://nishikawashokai.jp,https://nishikawashokai.jp,https://www.pref.tottori.lg.jp/270576.htm,https://www.pref.tottori.lg.jp/270576.htm, +81857289011,西川 朋宏,,,社長NG,,4/3　忙しい、健康経営興味ないし,,鳥取県鳥取市,自動車、輸送用機械器具、輸送用機器,12,松永,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,近野,,株式会社シセイ堂デザイン,siseidodesign.jp,siseidodesign.jp,https://www.pref.tottori.lg.jp/270576.htm,https://www.pref.tottori.lg.jp/270576.htm, +81857221122,植木　誠,,,取材NG,,4/3　不在,,鳥取県鳥取市,グラフィックデザイン,18,松永,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,仮設ユニットハウス・備品等の設置・据付・解体 高崎事務器株式会社,https://tj-rental.co.jp,https://tj-rental.co.jp,"リストアップ元: 検索クエリ: Leaders AWARD 株式会社 | ランク: B(4.0点) | 理由: ★PR媒体クエリ経由: leaders award（+2点）, 高利益率B2B業種（IT/金融/人材/商社/コンサル/士業）, 単一拠点（固定オフィス訪問可）","リストアップ元: 検索クエリ: Leaders AWARD 株式会社 | ランク: B(4.0点) | 理由: ★PR媒体クエリ経由: leaders award（+2点）, 高利益率B2B業種（IT/金融/人材/商社/コンサル/士業）, 単一拠点（固定オフィス訪問可）", +81273815551,,,,,,,,群馬県,コンピューターソフトウェア,74,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社システムインテグレータ,recruit.sint.co.jp,recruit.sint.co.jp,https://www.pref.saitama.lg.jp/workstyle/model/161.html,https://www.pref.saitama.lg.jp/workstyle/model/161.html, +81486003880,引屋敷 智,,,,,,,埼玉県さいたま市,情報通信、電話,155,松本力哉,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,安保,,大和屋株式会社,www.yamatoya-kk.co.jp,www.yamatoya-kk.co.jp,https://www.pref.saitama.lg.jp/workstyle/model/186.html,https://www.pref.saitama.lg.jp/workstyle/model/186.html,,黒田 泰治,,,,,,,埼玉県熊谷市,不動産,67,松本力哉,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,松本,,しましまクリエイト株式会社,www.shimashima.co.jp,www.shimashima.co.jp,https://www.pref.saitama.lg.jp/workstyle/model/171.html,https://www.pref.saitama.lg.jp/workstyle/model/171.html, +81480317490,髙田 忍,,,追客,,"4/8　不在
4/9　不在",,埼玉県加須市,情報通信、電話,11,松本力哉,,,,2,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,橋爪,,札幌のホームページ制作・web制作・SEO・MEO｜北海道の株式会社ARDEM,https://ardem.co.jp,https://ardem.co.jp,"リストアップ元: 検索クエリ: Leaders AWARD 株式会社 | ランク: B(4.0点) | 理由: ★PR媒体クエリ経由: leaders award（+2点）, 高利益率B2B業種（IT/金融/人材/商社/コンサル/士業）, 単一拠点（固定オフィス訪問可）","リストアップ元: 検索クエリ: Leaders AWARD 株式会社 | ランク: B(4.0点) | 理由: ★PR媒体クエリ経由: leaders award（+2点）, 高利益率B2B業種（IT/金融/人材/商社/コンサル/士業）, 単一拠点（固定オフィス訪問可）", +81112150035,伊藤 達耶,B,,社長NG,C,4/7 めっちゃ良い人だったけど、整体やってるので厳しい。,,北海道,コンピューターソフトウェア,10,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,シナネン株式会社,https://sinanen.com,https://sinanen.com,"リストアップ元: 検索クエリ: Leaders AWARD 代表取締役 | ランク: C(3.0点) | 理由: ★PR媒体クエリ経由: leaders award（+2点）, 単一拠点（固定オフィス訪問可）","リストアップ元: 検索クエリ: Leaders AWARD 代表取締役 | ランク: C(3.0点) | 理由: ★PR媒体クエリ経由: leaders award（+2点）, 単一拠点（固定オフィス訪問可）", +81364787900,,,,,,,,北海道,機械,165,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,橋爪,,株式会社TRUST −モノづくりを通じて皆を笑顔にする企業−,https://trust-design.works,https://trust-design.works,"リストアップ元: 検索クエリ: SMB Excellent AWARD 株式会社 | ランク: B(4.0点) | 理由: ★PR媒体クエリ経由: smb excellent award（+2点）, 高利益率B2B業種（IT/金融/人材/商社/コンサル/士業）, 単一拠点（固定オフィス訪問可）","リストアップ元: 検索クエリ: SMB Excellent AWARD 株式会社 | ランク: B(4.0点) | 理由: ★PR媒体クエリ経由: smb excellent award（+2点）, 高利益率B2B業種（IT/金融/人材/商社/コンサル/士業）, 単一拠点（固定オフィス訪問可）", +81423732222,高橋 基比古,B,,追客,C,"4/9 留守電
4/7 留守電",,東京都,コンピューターソフトウェア,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社ナナイロ 宮城県仙台市のIT企業［ソフトウェア業］ - ICTの半歩先へ,https://nanairo-inc.jp,https://nanairo-inc.jp,"リストアップ元: 検索クエリ: Leaders AWARD 掲載 | ランク: B(4.0点) | 理由: ★PR媒体クエリ経由: leaders award（+2点）, 高利益率B2B業種（IT/金融/人材/商社/コンサル/士業）, 単一拠点（固定オフィス訪問可）","リストアップ元: 検索クエリ: Leaders AWARD 掲載 | ランク: B(4.0点) | 理由: ★PR媒体クエリ経由: leaders award（+2点）, 高利益率B2B業種（IT/金融/人材/商社/コンサル/士業）, 単一拠点（固定オフィス訪問可）", +81222009006,,,,,,,,宮城県,コンピューターソフトウェア,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,清友監査法人,seiyu.or.jp,seiyu.or.jp,https://www.seiyu.or.jp/post-394/,https://www.seiyu.or.jp/post-394/, +81752137090,,,,,,,,京都府京都市,会計・経理,36,松永,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,橋爪,,株式会社渋谷光学,www.shibuya-opt.co.jp,www.shibuya-opt.co.jp,https://www.pref.saitama.lg.jp/workstyle/model/278.html,https://www.pref.saitama.lg.jp/workstyle/model/278.html, +81484691200,しもだいら,B,,受付NG,,4/7 女性取材×,,埼玉県和光市,電気機械器具／電子部品・デバイス・機器製造,23,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社ＷＥＢＣＯＳ,www.webcos.co.jp,www.webcos.co.jp,"https://www.mlit.go.jp/kankocho/positive-off/about.html
ポジティブオフ運動賛同企業","https://www.mlit.go.jp/kankocho/positive-off/about.html
ポジティブオフ運動賛同企業", +815068834203,,,,,,,,東京都渋谷区,インターネット,130,石坂夢,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,安保,,株式会社アイデンティティー,iden-tity.co.jp,iden-tity.co.jp,"https://www.mlit.go.jp/kankocho/positive-off/about.html
ポジティブオフ運動賛同企業","https://www.mlit.go.jp/kankocho/positive-off/about.html
ポジティブオフ運動賛同企業", +81664237900,,,,,,,,兵庫県尼崎市,インターネット,45,石坂夢,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,橋爪,,株式会社鈴木紙工所,suzuki-shikojo.com,suzuki-shikojo.com,https://aichi-meister.pref.aichi.jp/company/detail/790,https://aichi-meister.pref.aichi.jp/company/detail/790, +81567520409,鈴木 裕一,B,,追客,B,"4/7 社長と話して、めんどがられて、メール送付
info@suzuki-shikojo.com",2026/04/14,愛知県,電気機械器具／電子部品・デバイス・機器製造,21,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社ＭＡＣコンサルタンツ,mac-g.co.jp,mac-g.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/1311,https://aichi-meister.pref.aichi.jp/company/detail/1311, +81524338820,,,,,,,,愛知県名古屋市,消費者サービス,10,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,	株式会社アイ･エス,ikeda-is-com.secure-web.jp,ikeda-is-com.secure-web.jp,https://sportinlife.go.jp/consortium/participant/,https://sportinlife.go.jp/consortium/participant/, +81868288805,,,,,,,,岡山県苫田郡,電気機械器具／電子部品・デバイス・機器製造,38,石坂夢,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,ヒーハイスト株式会社,www.hephaist.co.jp,www.hephaist.co.jp,https://www.pref.saitama.lg.jp/workstyle/model/339.html,https://www.pref.saitama.lg.jp/workstyle/model/339.html, +81492737000,,,,,,,,埼玉県川越市,電気機械器具／電子部品・デバイス・機器製造,88,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,ヴェネクト株式会社,www.venect.jp,www.venect.jp,"https://www.mlit.go.jp/kankocho/positive-off/about.html
ポジティブオフ運動賛同企業","https://www.mlit.go.jp/kankocho/positive-off/about.html
ポジティブオフ運動賛同企業", +81354227047,,,,,,,,東京都渋谷区,グラフィックデザイン,30,石坂夢,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,橋爪,,ティエムモールド株式会社,www.tmmold.co.jp,www.tmmold.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/905,https://aichi-meister.pref.aichi.jp/company/detail/905, +81568931011,岡田 和幸,,,社長NG,,4/7 淡々と聞いてNOだけ言う人,,愛知県春日井市,電気機械器具／電子部品・デバイス・機器製造,22,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,安保,,株式会社京榮商会,kyoeishokai.com,kyoeishokai.com,https://www.kyoeishokai.com/company.html?id=9,https://www.kyoeishokai.com/company.html?id=9, +81753414151,,C,,社長NG,,4/6,,京都府京都市,事務用品・機器,79,松永,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,安保,,イワツキ株式会社,www.iwatsuki.co.jp,www.iwatsuki.co.jp,"ポジティブオフ運動賛同企業
https://www.mlit.go.jp/kankocho/positive-off/about.html","ポジティブオフ運動賛同企業
https://www.mlit.go.jp/kankocho/positive-off/about.html", +81339668371,,C,,,,4/6不在,,東京都板橋区,医療機器、医療用機械器具,140,石坂夢,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,安保,,株式会社吉桂,www.yoshikei-interior.co.jp,www.yoshikei-interior.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/1101,https://aichi-meister.pref.aichi.jp/company/detail/1101, +81522610711,,,,,,4/6不在,,愛知県名古屋市,卸売,42,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,Bioworks株式会社,bioworks.co.jp,bioworks.co.jp,https://bioworks.co.jp/news/20240905-information-15/,https://bioworks.co.jp/news/20240905-information-15/, +81774468555,,,,,,,,京都府相楽郡,化学,22,松永,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社石田技術コンサルタンツ,www.itcnet.co.jp,www.itcnet.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/752,https://aichi-meister.pref.aichi.jp/company/detail/752, +81532393818,,,,,,,,愛知県小牧市,消費者サービス,80,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,中央コンピューターサービス株式会社（Chuo Computer Service.Inc）,ccs1981.jp,ccs1981.jp,健康経営優良法人2025,健康経営優良法人2025, +81153720115,,,,,,,,北海道標津郡中標津町北町2丁目22番地,情報処理システム、情報処理サービス,125,戸倉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,中日本装備株式会社,www.nakanihonsobi.com,www.nakanihonsobi.com,https://aichi-meister.pref.aichi.jp/company/detail/1141,https://aichi-meister.pref.aichi.jp/company/detail/1141, +81524618111,,,,,,,,愛知県名古屋市,消費者サービス,50,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,株式会社エーオー,ao-premura.com,ao-premura.com,https://aichi-meister.pref.aichi.jp/company/detail/801,https://aichi-meister.pref.aichi.jp/company/detail/801,052-951-3960,青野 豪男（あおの たけし）,,,受付NG,,,,愛知県名古屋市,情報通信、電話,24,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,松本,,株式会社中部新都市サービス,c-shintoshi.co.jp,c-shintoshi.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/1107,https://aichi-meister.pref.aichi.jp/company/detail/1107, +81527631163,横矢 雅人,,,受付NG,,,,愛知県名古屋市,不動産,25,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 0301-0331,,,生豊興業株式会社,ikutoyo.co.jp,ikutoyo.co.jp,https://aichi-meister.pref.aichi.jp/company/detail/929,https://aichi-meister.pref.aichi.jp/company/detail/929, +81566421138,生田和也,,,追客,,4/8　不在,,愛知県,電気機械器具／電子部品・デバイス・機器製造,30,松本力哉,,,,,,,,,,,,,,,,,,,,,,,,,,,
